4	R	3371
4	W	3371
0	R	3371
4	J	3376
4	R	3376
4	W	3376
0	R	3376
4	J	3391
4	R	3391
4	W	3391
0	R	3391
4	J	3403
4	R	3403
4	W	3403
0	R	3403
4	J	3419
4	R	3419
4	W	3419
0	R	3419
4	J	3428
4	R	3428
4	W	3428
0	R	3428
4	J	3503
4	R	3503
16	N	3504
16	J	3504
4	W	3504
16	R	3504
16	E	3505
4	J	3505
4	R	3505
17	N	3505
17	J	3505
4	W	3505
17	R	3505
4	J	3506
17	E	3507
4	R	3507
4	W	3507
0	R	3507
4	J	3515
4	R	3515
4	W	3515
0	R	3515
4	J	4058
4	R	4058
18	N	4059
18	J	4059
4	W	4059
18	R	4059
4	J	4060
18	E	4060
4	R	4060
4	W	4061
0	R	4061
4	J	4078
4	R	4078
4	W	4078
0	R	4078
4	J	4103
4	R	4103
19	N	4103
19	J	4103
4	W	4103
19	R	4103
4	J	4104
19	E	4105
4	R	4105
4	W	4105
0	R	4105
4	J	4119
4	R	4119
4	W	4119
0	R	4119
4	J	4677
4	R	4677
4	W	4677
0	R	4677
4	J	4690
4	R	4690
4	W	4690
0	R	4690
4	J	4704
4	R	4704
4	W	4704
0	R	4704
4	J	4714
4	R	4714
4	W	4714
0	R	4714
4	J	4729
4	R	4729
4	W	4729
0	R	4729
4	J	4742
4	R	4742
4	W	4742
0	R	4742
4	J	4755
4	R	4755
4	W	4755
0	R	4755
4	J	4768
4	R	4768
4	W	4769
0	R	4769
4	J	4799
4	R	4799
4	W	4799
0	R	4799
4	J	4810
4	R	4810
4	W	4810
0	R	4810
4	J	4847
4	R	4847
4	W	4847
0	R	4847
4	J	4857
4	R	4857
4	W	4857
0	R	4857
4	J	4883
4	R	4883
4	W	4883
0	R	4883
4	J	4892
4	R	4892
4	W	4892
0	R	4892
4	J	5034
4	R	5034
4	W	5034
0	R	5034
4	J	5051
4	R	5051
4	W	5051
0	R	5051
4	J	5055
4	R	5055
4	W	5055
0	R	5055
4	J	5066
4	R	5066
4	W	5066
0	R	5066
4	J	5082
4	R	5082
4	W	5082
0	R	5082
4	J	5091
4	R	5091
4	W	5091
0	R	5091
4	J	5109
4	R	5109
4	W	5109
0	R	5109
4	J	5119
4	R	5119
4	W	5119
0	R	5119
4	J	5315
4	R	5315
4	W	5315
0	R	5315
4	J	5324
4	R	5324
4	W	5324
0	R	5324
4	J	5395
4	R	5395
4	W	5395
0	R	5395
4	J	5410
4	R	5410
4	W	5410
0	R	5410
4	J	5472
4	R	5472
4	W	5472
0	R	5473
4	J	5486
4	R	5486
4	W	5486
0	R	5486
4	J	5506
4	R	5506
4	W	5506
0	R	5506
4	J	5519
4	R	5519
4	W	5519
0	R	5519
4	J	5519
4	R	5519
4	W	5519
0	R	5519
4	J	5531
4	R	5531
4	W	5531
0	R	5531
4	J	5544
4	R	5544
4	W	5544
0	R	5544
4	J	5553
4	R	5553
4	W	5553
0	R	5553
4	J	5568
4	R	5568
4	W	5568
0	R	5568
4	J	5577
4	R	5577
4	W	5577
0	R	5577
4	J	5601
4	R	5601
4	W	5601
0	R	5601
4	J	5607
4	R	5607
4	W	5607
0	R	5607
4	J	5752
4	R	5752
4	W	5752
0	R	5752
4	J	5759
4	R	5759
4	W	5759
0	R	5759
4	J	5763
4	R	5763
4	W	5763
0	R	5763
4	J	5774
4	R	5774
4	W	5774
0	R	5774
4	J	5794
4	R	5794
20	N	5795
20	J	5795
4	W	5796
20	R	5796
21	N	5798
21	J	5798
20	W	5798
21	R	5798
21	E	5809
20	J	5809
20	R	5809
22	N	5810
22	J	5810
20	W	5810
22	R	5810
22	E	5831
20	J	5831
20	R	5831
23	N	5831
23	J	5832
20	W	5832
23	R	5832
23	E	5839
20	J	5839
20	R	5839
24	N	5840
24	J	5841
20	W	5841
24	R	5841
24	E	5875
20	J	5875
20	R	5875
20	E	5876
4	J	5876
4	R	5876
25	N	5876
25	J	5877
4	W	5877
25	R	5877
4	J	5878
25	E	5878
4	R	5878
4	W	5878
0	R	5879
4	J	5953
4	R	5953
26	N	5953
26	J	5953
4	W	5953
26	R	5953
4	J	5955
26	E	5955
4	R	5955
4	W	5955
0	R	5955
4	J	5967
4	R	5967
4	W	5967
0	R	5967
4	J	5980
4	R	5980
27	N	5980
27	J	5981
4	W	5981
27	R	5981
4	J	5982
27	E	5982
4	R	5982
4	W	5982
0	R	5982
4	J	5990
4	R	5990
4	W	5990
0	R	5991
4	J	6006
4	R	6006
28	N	6006
28	J	6006
4	W	6006
28	R	6006
4	J	6007
28	E	6008
4	R	6008
4	W	6008
0	R	6008
4	J	6015
4	R	6015
4	W	6015
0	R	6015
4	J	6099
4	R	6099
4	W	6099
0	R	6099
4	J	6113
4	R	6113
4	W	6113
0	R	6113
4	J	6131
4	R	6131
4	W	6131
0	R	6131
4	J	6134
4	R	6134
4	W	6134
0	R	6134
4	J	6281
4	R	6281
4	W	6281
0	R	6281
4	J	6300
4	R	6300
4	W	6300
0	R	6300
4	J	6396
4	R	6396
4	W	6396
0	R	6396
4	J	6408
4	R	6408
4	W	6408
0	R	6408
4	J	6486
4	R	6486
4	W	6486
0	R	6486
4	J	6501
4	R	6501
4	W	6501
0	R	6501
4	J	6513
4	R	6513
4	W	6513
0	R	6513
4	J	6524
4	R	6524
4	W	6524
0	R	6524
4	J	6585
4	R	6585
29	N	6586
29	J	6586
4	W	6586
29	R	6586
